iso,region,year,hiv,gini,cell,gdp_ppp
AFG,Southern Asia,2016,0.1,NA,62.3354168186364,1802.69556548499
AFG,Southern Asia,2015,0.1,NA,58.420528226792,1809.01648837218
AFG,Southern Asia,2014,0.1,NA,56.1913326873846,1838.96024371997
AFG,Southern Asia,2013,0.1,NA,52.9664731356239,1848.70002621394
AFG,Southern Asia,2012,0.1,NA,49.9727530004765,1839.27357927778
AFG,Southern Asia,2011,0.1,NA,46.4440581664588,1660.73985617959
AFG,Southern Asia,2010,0.1,NA,35.4677664438775,1614.25500126115
AFG,Southern Asia,2009,0.1,NA,37.4942004506374,1531.17399271735
AFG,Southern Asia,2008,0.1,NA,28.9400601911825,1298.14315888036
AFG,Southern Asia,2007,0.1,NA,17.5381616236848,1284.77521302624
AFG,Southern Asia,2006,0.1,NA,9.73360444436721,1161.12488912197
AFG,Southern Asia,2005,0.1,NA,4.78644517019363,1136.12321410151
AFG,Southern Asia,2004,0.1,NA,2.48766749206092,1062.24936045108
AFG,Southern Asia,2003,0.1,NA,0.867120277516642,1099.19450675044
AFG,Southern Asia,2002,0.1,NA,0.113740161874088,1063.63557365313
AFG,Southern Asia,2001,0.1,NA,0,NA
AFG,Southern Asia,2000,0.1,NA,0,NA
AFG,Southern Asia,1999,0.1,NA,0,NA
AFG,Southern Asia,1998,0.1,NA,0,NA
AFG,Southern Asia,1997,0.1,NA,0,NA
AFG,Southern Asia,1996,0.1,NA,0,NA
AFG,Southern Asia,1995,0.1,NA,0,NA
AFG,Southern Asia,1994,0.1,NA,0,NA
AFG,Southern Asia,1993,0.1,NA,0,NA
AFG,Southern Asia,1992,0.1,NA,0,NA
AFG,Southern Asia,1991,0.1,NA,0,NA
AFG,Southern Asia,1990,0.1,NA,0,NA
ALB,Southern Europe,2016,0.1,NA,115.152264870754,11356.3413288171
ALB,Southern Europe,2015,0.1,NA,116.337512554082,10970.4522447693
ALB,Southern Europe,2014,0.1,NA,115.02611464423,10701.1207857986
ALB,Southern Europe,2013,0.1,NA,126.2764912925,10492.8062825121
ALB,Southern Europe,2012,0.1,29,119.861412809897,10369.8233819184
ALB,Southern Europe,2011,0.1,NA,105.922828727228,10207.7646993323
ALB,Southern Europe,2010,0.1,NA,91.5609287457172,9927.18184117512
ALB,Southern Europe,2009,0.1,NA,83.1604635738118,9524.64930321377
ALB,Southern Europe,2008,0.1,30,62.1607266355601,9153.78820562203
ALB,Southern Europe,2007,0.1,NA,76.8024942566025,8754.56951284933
ALB,Southern Europe,2006,0.1,NA,62.530387178076,8204.5882455338
ALB,Southern Europe,2005,0.1,30.6,49.6964937731778,7733.006932655
ALB,Southern Europe,2004,0.1,NA,40.6614872034417,7277.21490788601
ALB,Southern Europe,2003,0.1,NA,35.3583488293976,6855.44887574892
ALB,Southern Europe,2002,0.1,31.7,27.2841323373396,6457.0500213448
ALB,Southern Europe,2001,0.1,NA,12.5752303991022,6176.37067804796
ALB,Southern Europe,2000,0.1,NA,0.954237228416673,5668.57477726735
ALB,Southern Europe,1999,0.1,NA,0.353321504594977,5280.52786659886
ALB,Southern Europe,1998,0.1,NA,0.180426379754356,4623.02640073499
ALB,Southern Europe,1997,0.1,NA,0.106691117253215,4214.35815259863
ALB,Southern Europe,1996,0.1,27,0.0743800263111258,4697.15323281589
ALB,Southern Europe,1995,0.1,NA,0,4278.68966272931
ALB,Southern Europe,1994,0.1,NA,0,3753.16990379019
ALB,Southern Europe,1993,0.1,NA,0,3444.32179181322
ALB,Southern Europe,1992,0.1,NA,0,3123.51250298198
ALB,Southern Europe,1991,0.1,NA,0,3345.50404927247
ALB,Southern Europe,1990,0.1,NA,0,4722.83816576759
DZA,Northern Africa,2016,0.1,NA,115.848053881229,13921.1800218255
DZA,Northern Africa,2015,0.1,NA,108.417322255621,13724.723852895
DZA,Northern Africa,2014,0.1,NA,110.699326339346,13483.3378622219
DZA,Northern Africa,2013,0.1,NA,103.073884200456,13253.6154761387
DZA,Northern Africa,2012,0.1,NA,99.8984609610959,13161.9616734309
DZA,Northern Africa,2011,0.1,27.6,96.7309982374042,12990.345016498
DZA,Northern Africa,2010,0.1,NA,90.7594397717658,12870.6026985154
DZA,Northern Africa,2009,0.1,NA,92.2856975291098,12647.5403044562
DZA,Northern Africa,2008,0.1,NA,77.541358517747,12660.4032440006
DZA,Northern Africa,2007,0.1,NA,80.3576091201664,12570.6547026998
DZA,Northern Africa,2006,0.1,NA,62.164742850469,12348.4812120361
DZA,Northern Africa,2005,0.1,NA,41.0393404772955,12322.4842607049
DZA,Northern Africa,2004,0.1,NA,14.8713098094563,11797.1848486236
DZA,Northern Africa,2003,0.1,NA,4.46533977765498,11459.8935602271
DZA,Northern Africa,2002,0.1,NA,1.40723035684962,10826.4876450259
DZA,Northern Africa,2001,0.1,NA,0.316534298881118,10382.1868362393
DZA,Northern Africa,2000,0.1,NA,0.275785459436128,10211.0018566908
DZA,Northern Africa,1999,0.1,NA,0.234027516370306,9968.96771197831
DZA,Northern Africa,1998,0.1,NA,0.0593359672349426,9796.73993556183
DZA,Northern Africa,1997,0.1,NA,0.0582196062956006,9461.35511679608
DZA,Northern Africa,1996,0.1,NA,0.0397804729898239,9509.68765695727
DZA,Northern Africa,1995,0.1,35.3,0.0162294202751439,9295.42011356466
DZA,Northern Africa,1994,0.1,NA,0.00475279590799786,9126.2716238864
DZA,Northern Africa,1993,0.1,NA,0.0172063464894644,9400.05442441546
DZA,Northern Africa,1992,0.1,NA,0.0175894318308159,9815.46382267098
DZA,Northern Africa,1991,0.1,NA,0.0180045972918389,9869.48837022995
DZA,Northern Africa,1990,0.1,NA,0.00181380573993877,10236.840658348
AGO,Middle Africa,2016,0.8,NA,45.121698839185,5972.451512997
AGO,Middle Africa,2015,0.8,NA,49.8380415448268,6227.664689061
AGO,Middle Africa,2014,0.9,NA,52.2002776623555,6257.15287433489
AGO,Middle Africa,2013,0.9,NA,51.1001779344374,6188.0037558835
AGO,Middle Africa,2012,0.9,NA,50.9445034397706,5999.90210602209
AGO,Middle Africa,2011,0.9,NA,49.8510873786287,5911.25409210655
AGO,Middle Africa,2010,0.9,NA,40.2384025319555,5897.68284059848
AGO,Middle Africa,2009,0.9,NA,35.9626780972584,5908.04224811631
AGO,Middle Africa,2008,0.9,42.7,31.1283848558463,5978.32324902683
AGO,Middle Africa,2007,0.8,NA,23.6289644664196,5443.11793253444
AGO,Middle Africa,2006,0.8,NA,15.0753126517744,4578.82771829926
AGO,Middle Africa,2005,0.8,NA,8.2399413846036,3987.81493621439
AGO,Middle Africa,2004,0.8,NA,3.92245913168628,3418.3252910714
AGO,Middle Africa,2003,0.7,NA,1.92272100840235,3213.67665424078
AGO,Middle Africa,2002,0.7,NA,0.796692632966151,3184.02073557526
AGO,Middle Africa,2001,0.7,NA,0.441611171844096,2898.42809473305
AGO,Middle Africa,2000,0.6,NA,0.156961980968953,2873.19300963682
AGO,Middle Africa,1999,0.6,NA,0.1504724269936,2873.88392356747
AGO,Middle Africa,1998,0.5,NA,0.0633371941932564,2893.33447211675
AGO,Middle Africa,1997,0.5,NA,0.0467360917215019,2839.75871738723
AGO,Middle Africa,1996,0.4,NA,0.0224624452162892,2720.52132873595
AGO,Middle Africa,1995,0.4,NA,0.0139743558655922,2465.39661937211
AGO,Middle Africa,1994,0.3,NA,0.0131779519858718,2210.06678623968
AGO,Middle Africa,1993,0.3,NA,0.00820666838061692,2252.0516075095
AGO,Middle Africa,1992,0.3,NA,0,3062.04269585648
AGO,Middle Africa,1991,0.2,NA,0,3359.37479433897
AGO,Middle Africa,1990,0.2,NA,0,3430.79842677176
ARG,South America,2016,0.1,42.4,145.330506257721,18584.580004917
ARG,South America,2015,0.1,NA,142.434809806539,19116.9079145132
ARG,South America,2014,0.1,41.4,142.466397473426,18797.5479465897
ARG,South America,2013,0.1,41,158.348927507512,19482.190295091
ARG,South America,2012,0.1,41.2,152.809097635805,19224.8743997107
ARG,South America,2011,0.1,42.3,145.768791272145,19629.3518451916
ARG,South America,2010,0.1,43,138.468978509039,18712.0630773436
ARG,South America,2009,0.1,43.9,128.636134343815,17168.3789365496
ARG,South America,2008,0.1,44.5,115.170932556764,18436.8624668727
ARG,South America,2007,0.1,46.3,101.079671207247,17900.7063421587
ARG,South America,2006,0.1,46.6,79.6543836290654,16592.264892395
ARG,South America,2005,0.1,47.7,56.6002038344751,15518.6785097698
ARG,South America,2004,0.1,48.3,34.8898475693579,14410.1505153775
ARG,South America,2003,0.1,50.7,20.4707912388765,13361.4000434323
ARG,South America,2002,0.1,53.8,17.3313517749173,12412.6059887095
ARG,South America,2001,0.1,53.3,17.9917787671695,14085.5751760246
ARG,South America,2000,0.1,51.1,17.5078146225488,14899.8700458711
ARG,South America,1999,0.1,49.8,10.5022425738787,15186.130197286
ARG,South America,1998,0.1,50.7,7.36960492075541,15894.5580528952
ARG,South America,1997,0.1,49.1,5.60661589007905,15479.3791285386
ARG,South America,1996,0.2,49.5,1.88319025563245,14485.5076845653
ARG,South America,1995,0.2,48.9,1.15844307673703,13893.5226589826
ARG,South America,1994,0.2,45.9,0.697847669064126,14481.1082032399
ARG,South America,1993,0.2,44.9,0.328340630654989,13861.946177794
ARG,South America,1992,0.2,45.5,0.138433489720489,13266.0528630404
ARG,South America,1991,0.2,46.8,0.0753150019831946,12015.6271048557
ARG,South America,1990,0.1,NA,0.0366639037359876,10815.7151226019
ARM,Western Asia,2016,0.1,32.5,117.428480971111,8190.23928885988
ARM,Western Asia,2015,0.1,32.4,118.770976533708,8195.93364956571
ARM,Western Asia,2014,0.1,31.5,119.025297465436,7971.11792762162
ARM,Western Asia,2013,0.1,30.6,115.647644434491,7727.92909156213
ARM,Western Asia,2012,0.1,29.6,115.299338427619,7511.13248214738
ARM,Western Asia,2011,0.1,29.4,111.671867354806,7022.10394338388
ARM,Western Asia,2010,0.1,30,134.339110370759,6702.84800627941
ARM,Western Asia,2009,0.1,28,75.8676223367574,6532.96423059787
ARM,Western Asia,2008,0.1,29.2,49.5835940884802,7558.36164780203
ARM,Western Asia,2007,0.1,31.2,63.9746053263218,7010.62705596386
ARM,Western Asia,2006,0.1,29.7,42.5811052898428,6110.22619140708
ARM,Western Asia,2005,0.1,36,10.6681103520358,5356.61442371328
ARM,Western Asia,2004,0.1,37.5,6.77558444743939,4673.98472583689
ARM,Western Asia,2003,0.1,33,3.79013760327867,4206.97511756609
ARM,Western Asia,2002,0.1,34.8,2.35172782727957,3669.44339048777
ARM,Western Asia,2001,0.1,35.4,0.836017183195084,3224.14127527107
ARM,Western Asia,2000,0.1,NA,0.569652995776632,2924.7473797168
ARM,Western Asia,1999,0.1,36.2,0.264194078569331,2744.43020482128
ARM,Western Asia,1998,0.1,NA,0.251907237918039,2639.94931837894
ARM,Western Asia,1997,0.1,NA,0.159587065276855,2441.18183351899
ARM,Western Asia,1996,0.1,NA,0.00946905434132469,2336.51656159442
ARM,Western Asia,1995,0.1,NA,0,2173.36283006068
ARM,Western Asia,1994,0.1,NA,0,1992.01948539874
ARM,Western Asia,1993,0.1,NA,0,1845.31970707182
ARM,Western Asia,1992,0.1,NA,0,1976.52923651447
ARM,Western Asia,1991,0.1,NA,0,3335.60189918844
ARM,Western Asia,1990,0.1,NA,0,3742.43737068264
AUS,Australia and New Zealand,2016,0.1,NA,110.052090189742,44493.4808943831
AUS,Australia and New Zealand,2015,0.1,NA,108.279330925333,43923.2582693466
AUS,Australia and New Zealand,2014,0.1,NA,106.75337346624,43547.1974836868
AUS,Australia and New Zealand,2013,0.1,NA,107.728789015672,43118.0861274364
AUS,Australia and New Zealand,2012,0.1,NA,106.643418769443,42754.4562863267
AUS,Australia and New Zealand,2011,0.1,NA,105.823899937895,41894.1730524786
AUS,Australia and New Zealand,2010,0.1,34.7,101.71760805032,41464.0400696359
AUS,Australia and New Zealand,2009,0.1,NA,102.120424820967,41266.8663842235
AUS,Australia and New Zealand,2008,0.1,35.4,103.642999906337,41331.5279733539
AUS,Australia and New Zealand,2007,0.1,NA,101.495875429138,40680.1896301231
AUS,Australia and New Zealand,2006,0.1,NA,96.0453894178784,39445.1329184684
AUS,Australia and New Zealand,2005,0.1,NA,91.012837998186,38928.0407567854
AUS,Australia and New Zealand,2004,0.1,NA,82.6130218073814,38225.6937136627
AUS,Australia and New Zealand,2003,0.1,33.5,72.8386068681014,37183.6845735971
AUS,Australia and New Zealand,2002,0.1,NA,65.0571283229007,36553.9646143988
AUS,Australia and New Zealand,2001,0.1,33.5,57.7729503330638,35578.642071091
AUS,Australia and New Zealand,2000,0.1,NA,44.9075485120323,35377.729551754
AUS,Australia and New Zealand,1999,0.1,NA,33.4762643478792,34443.8661779261
AUS,Australia and New Zealand,1998,0.1,NA,26.3487176162715,33174.9076526314
AUS,Australia and New Zealand,1997,0.1,NA,24.7893769343349,32055.3850594342
AUS,Australia and New Zealand,1996,0.1,NA,21.8370664774486,31179.3078735732
AUS,Australia and New Zealand,1995,0.1,32.6,12.4026767432607,30412.0780548637
AUS,Australia and New Zealand,1994,0.1,NA,6.82222190037241,29646.4192650494
AUS,Australia and New Zealand,1993,0.1,NA,3.90106470232417,28815.4629795064
AUS,Australia and New Zealand,1992,0.1,NA,2.84228227145591,27969.0661165142
AUS,Australia and New Zealand,1991,0.1,NA,1.68747757191837,28185.7529003265
AUS,Australia and New Zealand,1990,0.1,NA,1.08525510563051,28658.3658903333
AZE,Western Asia,2016,0.1,NA,104.76715758856,16001.3233967209
AZE,Western Asia,2015,0.1,NA,111.225888184477,16698.8636532538
AZE,Western Asia,2014,0.1,NA,111.035082810813,16715.1055213058
AZE,Western Asia,2013,0.1,NA,107.935916332074,16593.1887600482
AZE,Western Asia,2012,0.1,NA,109.285382696898,15888.2179950886
AZE,Western Asia,2011,0.1,NA,110.646027242038,15754.1523626148
AZE,Western Asia,2010,0.1,NA,100.749032073997,15950.2574578784
AZE,Western Asia,2009,0.1,NA,86.920285011654,15393.8932908055
AZE,Western Asia,2008,0.1,NA,74.2243061251602,14364.9942336723
AZE,Western Asia,2007,0.1,NA,51.7978282279022,13243.2128559113
AZE,Western Asia,2006,0.1,NA,38.5101379516917,10711.1822716451
AZE,Western Asia,2005,0.1,16.6,26.2572134139929,8051.67483806248
AZE,Western Asia,2004,0.1,16.2,17.2392394638723,6435.44812947118
AZE,Western Asia,2003,0.1,18.8,12.6426816501959,5891.13710833521
AZE,Western Asia,2002,0.1,17.4,9.59524659554199,5338.07631838764
AZE,Western Asia,2001,0.1,36.5,8.90539409479658,4862.6190309313
AZE,Western Asia,2000,0.1,NA,5.17559282020687,4458.99842303434
AZE,Western Asia,1999,0.1,NA,4.59391926497292,4046.6074672842
AZE,Western Asia,1998,0.1,NA,0.813526670658371,3801.00252072188
AZE,Western Asia,1997,0.1,NA,0.504689257146621,3488.41002547603
AZE,Western Asia,1996,0.1,NA,0.2164074254225,3329.13480415802
AZE,Western Asia,1995,0.1,34.7,0.077166189993963,3319.76734895474
AZE,Western Asia,1994,0.1,NA,0.00650727402612462,3807.50790708691
AZE,Western Asia,1993,0.1,NA,0,4806.13270233044
AZE,Western Asia,1992,0.1,NA,0,6345.5169997564
AZE,Western Asia,1991,0.1,NA,0,8323.49934468511
AZE,Western Asia,1990,0.1,NA,0,8513.31069277994
BHS,Caribbean,2016,1.5,NA,92.0681334860134,27613.5179396955
BHS,Caribbean,2015,1.5,NA,80.4406495742404,28407.1258158807
BHS,Caribbean,2014,1.5,NA,82.3829248316844,28456.8165292476
BHS,Caribbean,2013,1.5,NA,76.0788887710741,28871.3582593754
BHS,Caribbean,2012,1.4,NA,80.6367074419617,29395.6197182314
BHS,Caribbean,2011,1.5,NA,81.5101154492482,28941.0282297787
BHS,Caribbean,2010,1.5,NA,118.719237761618,29221.9911816149
BHS,Caribbean,2009,1.5,NA,101.114818405212,29263.8032456101
BHS,Caribbean,2008,1.6,NA,102.688455758354,31080.1580119056
BHS,Caribbean,2007,1.6,NA,109.251653385058,32409.6870428625
BHS,Caribbean,2006,1.7,NA,75.331864336122507,32565.7070339875
BHS,Caribbean,2005,1.8,NA,69.1789496703103,32401.1397170847
BHS,Caribbean,2004,1.9,NA,57.6719396265727,31990.3498675828
BHS,Caribbean,2003,2,NA,38.7108625287415,32391.3137942861
BHS,Caribbean,2002,2.1,NA,39.384196379186,33505.4131693687
BHS,Caribbean,2001,2.2,NA,19.9762482062447,33271.1832246061
BHS,Caribbean,2000,2.2,NA,10.5824297559502,32990.761453869
BHS,Caribbean,1999,2.2,NA,5.41979480331912,32142.3417743132
BHS,Caribbean,1998,2.2,NA,2.78287250913604,30362.3919721612
BHS,Caribbean,1997,2.2,NA,2.16050458236053,29307.0620060227
BHS,Caribbean,1996,2.1,NA,1.74354276049191,29036.6559896191
BHS,Caribbean,1995,1.9,NA,1.46350169552026,28221.9669725333
BHS,Caribbean,1994,1.7,NA,NA,27455.0335502662
BHS,Caribbean,1993,1.4,NA,0.885438755001567,27081.175167399
BHS,Caribbean,1992,1.2,NA,0.976951460542434,27508.4450915624
BHS,Caribbean,1991,1,NA,0.773602536803566,29152.3356988333
BHS,Caribbean,1990,0.8,NA,0.749797141252107,30991.9683431978
BHR,Western Asia,2016,0.1,NA,210.140748022518,43642.9725745003
BHR,Western Asia,2015,0.1,NA,183.623998163071,43926.474036316
BHR,Western Asia,2014,0.1,NA,174.274111659933,43837.3440580026
BHR,Western Asia,2013,0.1,NA,168.022770069583,42680.2013445965
BHR,Western Asia,2012,0.1,NA,163.349886980404,40960.3331839838
BHR,Western Asia,2011,0.1,NA,132.495585827396,40164.5827403304
BHR,Western Asia,2010,0.1,NA,126.283180563189,40570.5356928307
BHR,Western Asia,2009,0.1,NA,118.307146913704,40717.1804076523
BHR,Western Asia,2008,0.1,NA,129.265649252191,42218.1484889764
BHR,Western Asia,2007,0.1,NA,107.7313153604,42755.4262028945
BHR,Western Asia,2006,0.1,NA,94.6806912252951,42673.0806319225
BHR,Western Asia,2005,0.1,NA,86.2719980925989,43201.8066853191
BHR,Western Asia,2004,0.1,NA,78.2991584000926,43355.3056525645
BHR,Western Asia,2003,0.1,NA,56.9028818136639,43187.4991847906
BHR,Western Asia,2002,0.1,NA,52.9131549021422,43147.4963779058
BHR,Western Asia,2001,0.1,NA,42.9485240463394,43887.0711920261
BHR,Western Asia,2000,0.1,NA,30.9543584697283,44942.3690225206
BHR,Western Asia,1999,0.1,NA,20.9675671005192,44562.3398016227
BHR,Western Asia,1998,0.1,NA,15.0012546806105,44315.4592535893
BHR,Western Asia,1997,0.1,NA,9.84031734825946,43624.1594258385
BHR,Western Asia,1996,0.1,NA,6.92625132200156,43504.5115981395
BHR,Western Asia,1995,0.1,NA,4.89623008023786,42896.7142454249
BHR,Western Asia,1994,0.1,NA,3.20531015961047,42334.375610445
BHR,Western Asia,1993,0.1,NA,2.11856109419205,43499.0891903771
BHR,Western Asia,1992,0.1,NA,1.85112610330595,39506.1787854484
BHR,Western Asia,1991,0.1,NA,1.44262552352555,37996.6430763657
BHR,Western Asia,1990,0.1,NA,1.03784599067209,35113.3329386605
BGD,Southern Asia,2016,0.1,32.4,83.4492446712385,3319.35280468543
BGD,Southern Asia,2015,0.1,NA,81.4981401529021,3132.56754015214
BGD,Southern Asia,2014,0.1,NA,79.5871327448321,2973.0415646346
BGD,Southern Asia,2013,0.1,NA,73.9684713634258,2835.76661976407
BGD,Southern Asia,2012,0.1,NA,62.4040576944585,2706.58674530986
BGD,Southern Asia,2011,0.1,NA,54.8162235859633,2570.85014525476
BGD,Southern Asia,2010,0.1,32.1,44.6429759407979,2442.72888765696
BGD,Southern Asia,2009,0.1,NA,34.1360637249052,2339.86576916766
BGD,Southern Asia,2008,0.1,NA,29.9988278683789,2252.16873338547
BGD,Southern Asia,2007,0.1,NA,23.3588344250173,2148.47399345425
BGD,Southern Asia,2006,0.1,NA,13.1603808772115,2031.27129311695
BGD,Southern Asia,2005,0.1,33.2,6.27478973336473,1929.93874339681
BGD,Southern Asia,2004,0.1,NA,1.96844485715828,1838.76198025346
BGD,Southern Asia,2003,0.1,NA,0.981880167589465,1775.97815407773
BGD,Southern Asia,2002,0.1,NA,0.786965410644737,1725.63200463028
BGD,Southern Asia,2001,0.1,NA,0.387749617544656,1692.82911877697
BGD,Southern Asia,2000,0.1,33.4,0.21203630064507,1641.95876843278
BGD,Southern Asia,1999,0.1,NA,0.115477297391962,1590.25166657181
BGD,Southern Asia,1998,0.1,NA,0.0593129355620709,1550.31803503193
BGD,Southern Asia,1997,0.1,NA,0.0209923503875188,1504.87169006458
BGD,Southern Asia,1996,0.1,NA,0.00329843465774143,1470.90745239521
BGD,Southern Asia,1995,0.1,32.9,0.00210602804954736,1437.6397305204
BGD,Southern Asia,1994,0.1,NA,9.50231070977467e-4,1397.31861864065
BGD,Southern Asia,1993,0.1,NA,4.39772539439879e-4,1374.41890576168
BGD,Southern Asia,1992,0.1,NA,2.24775799177317e-4,1341.76334138033
BGD,Southern Asia,1991,0.1,27.6,0,1301.69965941864
BGD,Southern Asia,1990,0.1,NA,0,1287.93366418737
BRB,Caribbean,2016,0.3,NA,116.565846538197,16741.3797629383
BRB,Caribbean,2015,0.3,NA,117.794502088193,16458.1035290088
BRB,Caribbean,2014,0.3,NA,107.78834447836,16359.1907380369
BRB,Caribbean,2013,0.3,NA,108.919715832062,16409.917090424
BRB,Caribbean,2012,0.3,NA,124.046380311451,16463.7649991959
BRB,Caribbean,2011,0.3,NA,123.989935887613,16472.0832008577
BRB,Caribbean,2010,0.3,NA,125.214526646374,16417.9624523108
BRB,Caribbean,2009,0.3,NA,121.04032750386,16433.456640994
BRB,Caribbean,2008,0.2,NA,104.090235432841,17189.2322515527
BRB,Caribbean,2007,0.2,NA,93.2811877602752,17244.7530697379
BRB,Caribbean,2006,0.2,NA,86.2128643574184,17008.2632546541
BRB,Caribbean,2005,0.2,NA,75.2493531234376,16151.558492638
BRB,Caribbean,2004,0.2,NA,73.2861939792963,15582.550219979
BRB,Caribbean,2003,0.2,NA,51.4218131331311,15414.4246130367
BRB,Caribbean,2002,0.2,NA,35.801427740001,15125.9420122907
BRB,Caribbean,2001,0.2,NA,19.6209616343721,15049.8561908803
BRB,Caribbean,2000,0.2,NA,10.54931127639,15467.8206654249
BRB,Caribbean,1999,0.2,NA,7.55200392678918,15172.0671508071
BRB,Caribbean,1998,0.2,NA,4.4784474715432,15166.438713626
BRB,Caribbean,1997,0.2,NA,3.00174193185862,14680.3641586609
BRB,Caribbean,1996,0.1,NA,2.36254521662618,14074.241774708
BRB,Caribbean,1995,0.1,NA,1.74140149985469,13583.1320420888
BRB,Caribbean,1994,0.1,NA,1.12379978410318,13364.411048911
BRB,Caribbean,1993,0.1,NA,0.592955235680701,12920.4721130263
BRB,Caribbean,1992,0.1,NA,0.303603576114485,12811.3346511377
BRB,Caribbean,1991,0.1,NA,0.186010908047077,13823.5553491259
BRB,Caribbean,1990,0.1,NA,0,14434.3293196382
BLR,Eastern Europe,2016,0.2,27,120.67315735521,16773.1935504926
BLR,Eastern Europe,2015,0.2,26.7,120.688975024911,17229.5551904045
BLR,Eastern Europe,2014,0.1,27.2,120.211978026856,17944.2098463253
BLR,Eastern Europe,2013,0.1,26.6,117.254509013808,17656.1193383189
BLR,Eastern Europe,2012,0.1,26.5,112.719334271564,17479.9293997571
BLR,Eastern Europe,2011,0.1,27.2,112.952421186038,17166.6956434719
BLR,Eastern Europe,2010,0.1,28.6,109.076560283355,16235.1714534334
BLR,Eastern Europe,2009,0.1,27.7,102.107905988875,15035.6996456718
BLR,Eastern Europe,2008,0.1,27.8,85.4919219705299,14972.2694585184
BLR,Eastern Europe,2007,0.1,29.6,72.9799649025088,13539.6027721537
BLR,Eastern Europe,2006,0.1,28.3,62.2451512750387,12410.3297796792
BLR,Eastern Europe,2005,0.1,27.6,42.6075110821622,11213.2496022586
BLR,Eastern Europe,2004,0.1,26.5,23.1405360930595,10180.0029861629
BLR,Eastern Europe,2003,0.1,28.8,11.478375787239,9072.0661853019
BLR,Eastern Europe,2002,0.1,30.3,4.71728126020941,8416.04256596209
BLR,Eastern Europe,2001,0.1,30.6,1.40108929833715,7960.98605535452
BLR,Eastern Europe,2000,0.1,31.2,0.49682849405488,7562.88399875478
BLR,Eastern Europe,1999,0.1,31.7,0.234876913663084,7114.68472265394
BLR,Eastern Europe,1998,0.1,32,0.121149467744689,6851.85952532995
BLR,Eastern Europe,1997,0.1,NA,0.0810776386641558,6290.91464871303
BLR,Eastern Europe,1996,0.1,NA,0.0647735024540334,5623.24004240334
BLR,Eastern Europe,1995,0.1,NA,0.0581425845083782,5451.8332882583
BLR,Eastern Europe,1994,0.1,NA,0.0169462286531828,6065.00178875181
BLR,Eastern Europe,1993,0.1,NA,0.00317631177264666,6860.58204419038
BLR,Eastern Europe,1992,0.1,NA,0,7441.58863757614
BLR,Eastern Europe,1991,0.1,NA,0,8249.61136465517
BLR,Eastern Europe,1990,0.1,NA,0,8353.90616482524
BLZ,Central America,2016,0.9,NA,61.8606146819492,7919.14724135852
BLZ,Central America,2015,0.9,NA,58.990559105787,8127.6592935292
BLZ,Central America,2014,0.9,NA,48.9914527970338,7999.57369198528
BLZ,Central America,2013,1,NA,50.7334803490024,7856.37910906405
BLZ,Central America,2012,1,NA,51.2095301172257,7974.03416812534
BLZ,Central America,2011,1.1,NA,67.5614838756713,7857.24806614463
BLZ,Central America,2010,1.2,NA,60.3843809855476,7876.80958597644
BLZ,Central America,2009,1.3,NA,51.5349012037754,7809.84984637557
BLZ,Central America,2008,1.4,NA,52.2698544902259,7951.19745296898
BLZ,Central America,2007,1.4,NA,39.6485337140215,7902.7724669072
BLZ,Central America,2006,1.5,NA,40.5851135179383,8022.38627579263
BLZ,Central America,2005,1.5,NA,33.8890908898357,7873.1445932843
BLZ,Central America,2004,1.4,NA,27.1651532657947,7875.04545821197
BLZ,Central America,2003,1.2,NA,22.4438003938617,7719.67268761975
BLZ,Central America,2002,1.1,NA,19.7283815015675,7247.57599165986
BLZ,Central America,2001,0.8,NA,15.3558654660685,7089.94837070165
BLZ,Central America,2000,0.6,NA,6.79780846289145,6960.67675403208
BLZ,Central America,1999,0.4,53.3,2.75744061315505,6371.31954438471
BLZ,Central America,1998,0.3,54.9,1.53506105504507,6079.39313717259
BLZ,Central America,1997,0.2,60.4,1.14798335785132,6089.64856696206
BLZ,Central America,1996,0.1,56.6,1.02210823864168,6099.41407066771
BLZ,Central America,1995,0.1,NA,0.74747660209796,6208.55017338292
BLZ,Central America,1994,0.1,60.9,0.412546981762647,6330.60503643882
BLZ,Central America,1993,0.1,60.3,0.202412760100397,6450.41488335055
BLZ,Central America,1992,0.1,NA,0,6172.50502946188
BLZ,Central America,1991,0.1,NA,0,5601.39013556298
BLZ,Central America,1990,0.1,NA,0,5165.86722012039
BEN,Western Africa,2016,0.5,NA,81.7903445987224,2009.61832073663
BEN,Western Africa,2015,0.5,47.8,88.1051181018976,1987.14191963108
BEN,Western Africa,2014,0.5,NA,84.1904779680816,2001.0772890116
BEN,Western Africa,2013,0.5,NA,96.2316372982386,1934.64910749687
BEN,Western Africa,2012,0.5,NA,86.4190330922711,1855.95311837934
BEN,Western Africa,2011,0.5,43.4,82.0776716392543,1820.89469315629
BEN,Western Africa,2010,0.5,NA,76.9074335226348,1818.77846075906
BEN,Western Africa,2009,0.6,NA,56.2718215668575,1831.88182729151
BEN,Western Africa,2008,0.6,NA,41.6856504075698,1841.18844650837
BEN,Western Africa,2007,0.7,NA,24.2676134750108,1805.62256823782
BEN,Western Africa,2006,0.7,NA,12.84824585829,1752.95773973829
BEN,Western Africa,2005,0.8,NA,7.46993476129776,1735.97415014991
BEN,Western Africa,2004,0.9,NA,5.9267324249123,1757.90297863214
